DriverNumber,BroadcastName,Abbreviation,DriverId,TeamName,TeamColor,TeamId,FirstName,LastName,FullName,HeadshotUrl,CountryCode,Position,ClassifiedPosition,GridPosition,Q1,Q2,Q3,Time,Status,Points,Laps,year,round,race_name,circuit,date,GridPosition_raw,Position_raw,position_change,month,is_dnf,completed_race,grid_squared,grid_cubed,grid_log,grid_sqrt,front_row,top_three,top_five,top_ten,back_half,grid_side,grid_side_clean,grid_row,team_avg_finish_last_5,team_avg_finish_last_3,team_avg_grid_last_5,team_best_finish_last_5,team_worst_finish_last_5,team_points_last_5,team_position_change_avg_5,team_dnf_rate_last_10,team_completion_rate_season,team_wins_season,team_podiums_season,team_points_total,team_races_since_podium,team_vs_average_grid,team_momentum,team_consistency,team_avg_grid,team_avg_finish,team_performance_delta,team_last3_avg_finish,team_last3_avg_change,team_last5_avg_finish,team_last5_avg_change,team_form_trend,driver_career_races,driver_career_wins,driver_career_podiums,driver_years_experience,is_rookie,is_veteran,driver_races_at_circuit,driver_avg_finish_at_circuit,driver_best_finish_at_circuit,is_circuit_specialist,driver_avg_finish_last_5,driver_avg_position_change_5,driver_points_last_5,driver_best_finish_last_5,driver_consistency_last_5,driver_momentum,driver_hot_streak,driver_points_season,driver_avg_grid_season,driver_avg_finish_season,driver_vs_teammate,driver_vs_car_potential,teammate_avg_grid_diff,teammate_avg_finish_diff,is_team_leader,race_number,season_progress,races_remaining,post_2022,years_into_regulations,is_season_opener,is_season_finale,early_season,mid_season,late_season,covid_affected,championship_gap_leader,driver_in_contention,circuit_pole_win_rate,circuit_top3_win_rate,circuit_avg_pos_change,circuit_std_pos_change,circuit_var_pos_change,circuit_correlation,circuit_dnf_rate,circuit_improved_pct,overtaking_difficulty_index,track_length_km,num_turns,circuit_type,downforce_level,drs_zones,longest_straight_m,year_first_raced,altitude_m,typical_lap_time_s,direction,high_downforce,low_downforce,is_street,high_altitude,many_drs_zones,long_straight,grid_x_overtaking,grid_x_pole_win_rate,midfield_x_variance,back_x_variance,frontrow_x_correlation,pole_at_processional,top3_x_street,top3_x_high_df,grid_x_low_df,grid_x_team_delta,momentum_x_variance,reliability_x_circuit_dnf,veteran_new_circuit,experience_x_chaos,form_x_contention,early_x_variance,late_contention_pressure,downforce_ordinal,circuit_freq,TeamName_freq,DriverId_freq,circuit_target_enc,TeamName_target_enc,DriverId_target_enc,circuit_encoded,TeamName_encoded,TeamId_encoded,DriverId_encoded
28,B HARTLEY,HAR,brendon_hartley,Toro Rosso,469BFF,toro_rosso,Brendon,Hartley,Brendon Hartley,,,19.0,R,16.0,,,,,Brakes,0.0,0.0,2018,14,Italian Grand Prix,Monza,2018-09-02,16.0,19.0,-3.0,9,True,False,256.0,4096.0,2.772588722239781,4.0,0,0,0,0,1,dirty,0,8.0,10.8,9.666666666666666,10.2,6.0,14.0,10.0,-0.6,60.0,100.0,0.0,0.0,30.0,26.0,3.0860805860805858,4.179487179487181,3.059411708155671,13.538461538461538,13.846153846153848,-0.3076923076923084,9.666666666666666,-0.6666666666666666,10.8,-0.6,-1.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,14.4,-3.4,1.0,10.0,3.7202150475476543,3.564102564102564,0.0,2.0,14.076923076923077,15.23076923076923,-5.0,-5.153846153846153,1.0769230769230766,2.7692307692307683,0,14,0.6666666666666666,7,0,1,0,0,0,0,1,0,229.0,0,50.0,28.57142857142857,2.125,4.014556845614054,16.116666666666667,0.8118911368506918,60.0,62.5,63.24006743885409,5.793,11,permanent,low,2,1200,1950,162,81,clockwise,0,1,0,0,0,1,1011.8410790216656,8.0,0.0,16.116666666666667,0.0,0,0,0,16.0,-4.923076923076934,67.35940170940172,36.0,0,2.0951666666666666,0.0,0.0,0,0,0.05128205128205128,0.1,0.026923076923076925,10.625,12.527777777777779,12.96,11,10,10,3
2,S VANDOORNE,VAN,vandoorne,McLaren,FF8700,mclaren,Stoffel,Vandoorne,Stoffel Vandoorne,,,12.0,12,17.0,,,,,+1 Lap,0.0,52.0,2018,14,Italian Grand Prix,Monza,2018-09-02,17.0,12.0,5.0,9,True,False,289.0,4913.0,2.833213344056216,4.123105625617661,0,0,0,0,1,clean,1,9.0,14.6,17.333333333333332,15.8,8.0,19.0,4.0,1.2,70.0,100.0,0.0,0.0,52.0,27.0,3.047619047619047,-5.217948717948717,3.9293765408777,13.5,12.115384615384617,1.384615384615385,17.333333333333332,-2.0,15.6,-1.0,2.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,14.4,2.6,0.0,11.0,2.33238075793812,-2.4102564102564106,0.0,8.0,15.0,12.923076923076923,6.0,0.1153846153846149,3.0,1.615384615384615,0,14,0.6666666666666666,7,0,1,0,0,0,0,1,0,223.0,0,50.0,28.57142857142857,2.125,4.014556845614054,16.116666666666667,0.8118911368506918,60.0,62.5,63.24006743885409,5.793,11,permanent,low,2,1200,1950,162,81,clockwise,0,1,0,0,0,1,1075.0811464605194,8.5,0.0,16.116666666666667,0.0,0,0,0,17.0,23.538461538461547,-84.09594017094017,42.0,0,2.0951666666666666,-0.0,0.0,0,0,0.05128205128205128,0.1,0.026923076923076925,10.571428571428571,11.594594594594595,11.884615384615385,11,4,4,24
9,M ERICSSON,ERI,ericsson,Sauber,9B0000,sauber,Marcus,Ericsson,Marcus Ericsson,,,15.0,15,18.0,,,,,+1 Lap,0.0,52.0,2018,14,Italian Grand Prix,Monza,2018-09-02,18.0,15.0,3.0,9,True,False,324.0,5832.0,2.8903717578961645,4.242640687119285,0,0,0,0,1,dirty,0,9.0,15.6,16.0,13.0,10.0,20.0,1.0,-2.6,90.0,100.0,0.0,0.0,19.0,26.0,4.8168498168498175,-2.615384615384615,3.3823069050575527,15.26923076923077,13.384615384615383,1.884615384615385,16.0,-2.0,15.6,-2.6,0.6,13.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,12.4,2.6,4.0,9.0,3.4985711369071804,1.666666666666666,1.0,6.0,16.46153846153846,13.0,-4.0,-1.615384615384615,2.3846153846153832,-0.76923076923077,0,14,0.6666666666666666,7,0,1,0,0,0,0,1,0,225.0,0,50.0,28.57142857142857,2.125,4.014556845614054,16.116666666666667,0.8118911368506918,60.0,62.5,63.24006743885409,5.793,11,permanent,low,2,1200,1950,162,81,clockwise,0,1,0,0,0,1,1138.3212138993736,9.0,0.0,16.116666666666667,0.0,0,0,0,18.0,33.923076923076934,-42.151282051282045,54.0,0,2.0951666666666666,0.0,0.0,0,0,0.05128205128205128,0.05384615384615385,0.026923076923076925,10.625,11.682926829268293,11.318181818181818,11,9,9,4
3,D RICCIARDO,RIC,ricciardo,Red Bull,1E41FF,red_bull,Daniel,Ricciardo,Daniel Ricciardo,,,17.0,R,19.0,,,,,Engine,0.0,23.0,2018,14,Italian Grand Prix,Monza,2018-09-02,19.0,17.0,2.0,9,True,False,361.0,6859.0,2.9444389791664403,4.358898943540674,0,0,0,0,1,clean,1,10.0,12.4,7.666666666666667,10.8,3.0,20.0,27.0,-1.6,50.0,100.0,3.0,7.0,238.0,4.0,-3.490842490842491,0.948717948717948,7.391887445030531,6.961538461538462,8.615384615384615,-1.6538461538461533,8.0,-1.3333333333333333,9.4,-1.6,-2.8,13.0,2.0,2.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,12.6,-2.0,22.0,4.0,6.740919818541086,-4.179487179487181,0.0,118.0,7.153846153846154,9.153846153846152,-12.0,-8.384615384615385,0.384615384615385,1.0769230769230766,0,14,0.6666666666666666,7,0,1,0,0,0,0,1,0,113.0,1,50.0,28.57142857142857,2.125,4.014556845614054,16.116666666666667,0.8118911368506918,60.0,62.5,63.24006743885409,5.793,11,permanent,low,2,1200,1950,162,81,clockwise,0,1,0,0,0,1,1201.5612813382277,9.5,0.0,16.116666666666667,0.0,0,0,0,19.0,-31.423076923076913,15.29017094017093,30.0,0,2.0951666666666666,-4.179487179487181,0.0,1,0,0.05128205128205128,0.1,0.05,10.571428571428571,7.260273972602739,10.681818181818182,11,7,7,19
27,N HULKENBERG,HUL,hulkenberg,Renault,FFF500,renault,Nico,Hulkenberg,Nico Hulkenberg,,,13.0,13,20.0,,,,,+1 Lap,0.0,52.0,2018,14,Italian Grand Prix,Monza,2018-09-02,20.0,13.0,7.0,9,True,False,400.0,8000.0,2.995732273553991,4.47213595499958,0,0,0,0,1,dirty,0,10.0,12.8,13.333333333333334,12.0,9.0,20.0,2.0,-0.8,70.0,100.0,0.0,0.0,82.0,26.0,-0.2985347985347992,-2.833333333333334,3.762977544445356,10.153846153846152,10.5,-0.3461538461538467,13.333333333333334,-0.3333333333333333,12.8,-0.8,-0.2,13.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,12.6,-0.4,18.0,5.0,6.499230723708768,-1.2564102564102573,0.0,52.0,10.923076923076923,11.076923076923077,-5.0,-2.5,1.5384615384615383,1.1538461538461533,0,14,0.6666666666666666,7,0,1,0,0,0,0,1,0,179.0,0,50.0,28.57142857142857,2.125,4.014556845614054,16.116666666666667,0.8118911368506918,60.0,62.5,63.24006743885409,5.793,11,permanent,low,2,1200,1950,162,81,clockwise,0,1,0,0,0,1,1264.8013487770818,10.0,0.0,16.116666666666667,0.0,0,0,0,20.0,-6.923076923076934,-45.6638888888889,42.0,0,2.0951666666666666,-0.0,0.0,0,0,0.05128205128205128,0.1,0.05,10.625,11.773333333333333,12.0,11,8,8,9
44,L HAMILTON,HAM,hamilton,Mercedes,00D2BE,mercedes,Lewis,Hamilton,Lewis Hamilton,,,1.0,1,1.0,,,,0 days 01:51:11.611000,Finished,25.0,61.0,2018,15,Singapore Grand Prix,Marina Bay,2018-09-16,1.0,1.0,0.0,9,False,True,1.0,1.0,0.0,1.0,1,1,1,1,0,clean,1,1.0,2.2,2.0,5.6,1.0,4.0,95.0,3.4,0.0,100.0,6.0,17.0,415.0,3.0,-6.380952380952381,2.3571428571428568,1.16619037896906,4.071428571428571,4.357142857142857,-0.2857142857142856,2.6666666666666665,1.0,2.8,3.4,0.0,14.0,6.0,11.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,1.4,2.6,111.0,1.0,0.4898979485566356,1.7380952380952384,5.0,256.0,3.357142857142857,3.0714285714285716,3.0,3.3571428571428568,-1.4285714285714284,-2.5714285714285716,1,15,0.7142857142857143,6,0,1,0,0,0,0,1,0,0.0,1,50.0,33.33333333333333,0.6666666666666666,2.6484887678869224,7.0144927536231885,0.8902204255909167,40.0,37.5,74.69212001410432,5.063,23,street,high,3,920,2008,5,98,anticlockwise,1,0,1,0,1,0,74.69212001410432,0.5,0.0,0.0,0.8902204255909167,1,1,1,0.0,-0.2857142857142856,16.53416149068323,0.0,0,0.9820289855072464,1.7380952380952384,0.0,1,2,0.05128205128205128,0.1,0.05,10.604651162790697,4.685714285714286,4.743589743589744,6,5,5,8
33,M VERSTAPPEN,VER,max_verstappen,Red Bull,1E41FF,red_bull,Max,Verstappen,Max Verstappen,,,2.0,2,2.0,,,,0 days 00:00:08.961000,Finished,18.0,61.0,2018,15,Singapore Grand Prix,Marina Bay,2018-09-16,2.0,2.0,0.0,9,False,True,4.0,8.0,0.6931471805599453,1.4142135623730951,1,1,1,1,0,dirty,0,1.0,9.0,12.666666666666666,10.2,3.0,17.0,37.0,1.2,50.0,100.0,3.0,7.0,248.0,5.0,-3.130952380952382,-3.880952380952379,6.164414002968976,7.321428571428571,8.785714285714286,-1.4642857142857153,12.666666666666666,-2.0,9.0,1.2,2.6,14.0,1.0,5.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,9.2,-3.6,37.0,3.0,6.523802572120037,-1.1428571428571432,2.0,130.0,6.642857142857143,7.857142857142857,4.0,6.7857142857142865,-1.3571428571428568,-1.8571428571428568,1,15,0.7142857142857143,6,0,1,0,0,0,0,1,0,126.0,1,50.0,33.33333333333333,0.6666666666666666,2.6484887678869224,7.0144927536231885,0.8902204255909167,40.0,37.5,74.69212001410432,5.063,23,street,high,3,920,2008,5,98,anticlockwise,1,0,1,0,1,0,149.38424002820864,1.0,0.0,0.0,0.8902204255909167,0,1,1,0.0,-2.9285714285714306,-27.222912353347127,20.0,0,0.9820289855072464,-1.1428571428571432,0.0,1,2,0.05128205128205128,0.1,0.05,10.78048780487805,7.5588235294117645,6.9523809523809526,6,7,7,14
5,S VETTEL,VET,vettel,Ferrari,DC0000,ferrari,Sebastian,Vettel,Sebastian Vettel,,,3.0,3,3.0,,,,0 days 00:00:39.984000,Finished,15.0,61.0,2018,15,Singapore Grand Prix,Marina Bay,2018-09-16,3.0,3.0,0.0,9,False,True,9.0,27.0,1.0986122886681098,1.7320508075688772,0,1,1,1,0,clean,1,2.0,5.2,2.3333333333333335,3.0,1.0,17.0,73.0,-2.2,20.0,100.0,5.0,17.0,390.0,4.0,-7.523809523809524,2.702380952380952,5.979966555090422,2.9285714285714284,5.035714285714286,-2.107142857142857,3.6666666666666665,-1.0,5.8,-2.6,-2.4,14.0,5.0,8.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,5.2,-3.0,80.0,1.0,6.493073232299171,1.595238095238095,3.0,226.0,2.2857142857142856,3.928571428571429,2.0,2.0357142857142856,-1.285714285714286,-2.214285714285715,1,15,0.7142857142857143,6,0,1,0,0,0,0,1,0,30.0,1,50.0,33.33333333333333,0.6666666666666666,2.6484887678869224,7.0144927536231885,0.8902204255909167,40.0,37.5,74.69212001410432,5.063,23,street,high,3,920,2008,5,98,anticlockwise,1,0,1,0,1,0,224.07636004231296,1.5,0.0,0.0,0.0,0,1,1,0.0,-6.321428571428571,18.95583160800552,8.0,0,0.9820289855072464,1.595238095238095,0.0,1,2,0.05128205128205128,0.1,0.05,10.78048780487805,5.684210526315789,6.0,6,1,1,25
77,V BOTTAS,BOT,bottas,Mercedes,00D2BE,mercedes,Valtteri,Bottas,Valtteri Bottas,,,4.0,4,4.0,,,,0 days 00:00:51.930000,Finished,12.0,61.0,2018,15,Singapore Grand Prix,Marina Bay,2018-09-16,4.0,4.0,0.0,9,False,True,16.0,64.0,1.3862943611198906,2.0,0,0,1,1,0,dirty,0,2.0,2.2,2.0,5.6,1.0,4.0,95.0,3.4,0.0,100.0,6.0,17.0,415.0,2.0,-6.380952380952381,2.3571428571428568,1.16619037896906,4.071428571428571,4.357142857142857,-0.2857142857142856,2.0,0.6666666666666666,2.2,3.4,0.0,14.0,0.0,6.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,3.6,2.6,67.0,2.0,1.019803902718557,1.6428571428571432,5.0,159.0,4.785714285714286,5.642857142857143,-3.0,0.3571428571428567,1.4285714285714284,2.5714285714285716,0,15,0.7142857142857143,6,0,1,0,0,0,0,1,0,97.0,1,50.0,33.33333333333333,0.6666666666666666,2.6484887678869224,7.0144927536231885,0.8902204255909167,40.0,37.5,74.69212001410432,5.063,23,street,high,3,920,2008,5,98,anticlockwise,1,0,1,0,1,0,298.7684800564173,2.0,0.0,0.0,0.0,0,0,0,0.0,-1.1428571428571423,16.53416149068323,0.0,0,0.9820289855072464,1.6428571428571432,0.0,1,2,0.05128205128205128,0.1,0.05,10.604651162790697,4.685714285714286,6.048780487804878,6,5,5,2
7,K RAIKKONEN,RAI,raikkonen,Ferrari,DC0000,ferrari,Kimi,Räikkönen,Kimi Räikkönen,,,5.0,5,5.0,,,,0 days 00:00:53.001000,Finished,10.0,61.0,2018,15,Singapore Grand Prix,Marina Bay,2018-09-16,5.0,5.0,0.0,9,False,True,25.0,125.0,1.6094379124341005,2.23606797749979,0,0,1,1,0,clean,1,3.0,5.2,2.3333333333333335,3.0,1.0,17.0,73.0,-2.2,20.0,100.0,5.0,17.0,390.0,3.0,-7.523809523809524,2.702380952380952,5.979966555090422,2.9285714285714284,5.035714285714286,-2.107142857142857,2.3333333333333335,-0.6666666666666666,5.2,-2.2,0.4,14.0,0.0,9.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,5.6,-2.4,63.0,2.0,5.71314274283428,-1.1904761904761898,1.0,164.0,3.5714285714285716,6.142857142857143,-2.0,0.0357142857142855,1.285714285714286,2.214285714285715,0,15,0.7142857142857143,6,0,1,0,0,0,0,1,0,92.0,1,50.0,33.33333333333333,0.6666666666666666,2.6484887678869224,7.0144927536231885,0.8902204255909167,40.0,37.5,74.69212001410432,5.063,23,street,high,3,920,2008,5,98,anticlockwise,1,0,1,0,1,0,373.4606000705216,2.5,0.0,0.0,0.0,0,0,0,0.0,-10.535714285714286,18.95583160800552,8.0,0,0.9820289855072464,-1.1904761904761898,0.0,1,2,0.05128205128205128,0.1,0.05,10.394736842105264,5.956521739130435,9.1,6,1,1,18
3,D RICCIARDO,RIC,ricciardo,Red Bull,1E41FF,red_bull,Daniel,Ricciardo,Daniel Ricciardo,,,6.0,6,6.0,,,,0 days 00:00:53.982000,Finished,8.0,61.0,2018,15,Singapore Grand Prix,Marina Bay,2018-09-16,6.0,6.0,0.0,9,False,True,36.0,216.0,1.791759469228055,2.449489742783178,0,0,0,1,0,dirty,0,3.0,9.0,12.666666666666666,10.2,3.0,17.0,37.0,1.2,50.0,100.0,3.0,7.0,248.0,6.0,-3.130952380952382,-3.880952380952379,6.164414002968976,7.321428571428571,8.785714285714286,-1.4642857142857153,8.0,0.6666666666666666,8.6,-0.4,-0.2,14.0,2.0,2.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,12.4,0.6,22.0,4.0,6.590902821313633,-2.6190476190476204,0.0,118.0,8.0,9.714285714285714,-4.0,2.7857142857142865,1.3571428571428568,1.8571428571428568,0,15,0.7142857142857143,6,0,1,0,0,0,0,1,0,138.0,1,50.0,33.33333333333333,0.6666666666666666,2.6484887678869224,7.0144927536231885,0.8902204255909167,40.0,37.5,74.69212001410432,5.063,23,street,high,3,920,2008,5,98,anticlockwise,1,0,1,0,1,0,448.1527200846259,3.0,7.0144927536231885,0.0,0.0,0,0,0,0.0,-8.785714285714292,-27.222912353347127,20.0,0,0.9820289855072464,-2.6190476190476204,0.0,1,2,0.05128205128205128,0.1,0.05,10.78048780487805,7.5588235294117645,10.842105263157896,6,7,7,19
11,S PEREZ,PER,perez,Racing Point,f596c8,force_india,Sergio,Perez,Sergio Perez,,,16.0,16,7.0,,,,,+1 Lap,0.0,60.0,2018,15,Singapore Grand Prix,Marina Bay,2018-09-16,7.0,16.0,-9.0,9,True,False,49.0,343.0,1.9459101490553132,2.6457513110645907,0,0,0,1,0,clean,1,4.0,6.0,6.0,7.25,5.0,7.0,32.0,1.25,0.0,100.0,0.0,0.0,32.0,5.0,-3.202380952380953,0.0,0.7071067811865476,7.25,6.0,1.25,11.0,-0.6666666666666666,8.8,-1.2,2.8,14.0,0.0,1.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,8.6,3.2,23.0,5.0,3.1368774282716245,1.6904761904761916,2.0,46.0,11.571428571428571,10.357142857142858,4.0,-10.0,3.5,0.0,0,15,0.7142857142857143,6,0,1,0,0,0,0,1,0,210.0,0,50.0,33.33333333333333,0.6666666666666666,2.6484887678869224,7.0144927536231885,0.8902204255909167,40.0,37.5,74.69212001410432,5.063,23,street,high,3,920,2008,5,98,anticlockwise,1,0,1,0,1,0,522.8448400987302,3.5,7.0144927536231885,0.0,0.0,0,0,0,0.0,8.75,0.0,0.0,0,0.9820289855072464,0.0,0.0,0,2,0.05128205128205128,0.06923076923076923,0.05,10.604651162790697,10.923076923076923,10.738095238095237,6,6,2,17
8,R GROSJEAN,GRO,grosjean,Haas,828282,haas,Romain,Grosjean,Romain Grosjean,,,15.0,15,8.0,,,,,+1 Lap,0.0,60.0,2018,15,Singapore Grand Prix,Marina Bay,2018-09-16,8.0,15.0,-7.0,9,True,False,64.0,512.0,2.0794415416798357,2.8284271247461903,0,0,0,1,0,dirty,0,4.0,11.6,14.666666666666666,8.0,7.0,20.0,16.0,-3.6,50.0,100.0,0.0,0.0,76.0,28.0,-0.3809523809523814,-3.2738095238095237,5.388877434122992,10.071428571428571,11.392857142857142,-1.3214285714285712,14.666666666666666,-6.0,11.6,-3.6,1.8,14.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,11.8,-4.8,15.0,6.0,5.3814496188294845,0.5238095238095237,0.0,27.0,10.714285714285714,12.857142857142858,3.0,-3.6071428571428577,1.2857142857142847,2.928571428571429,0,15,0.7142857142857143,6,0,1,0,0,0,0,1,0,229.0,0,50.0,33.33333333333333,0.6666666666666666,2.6484887678869224,7.0144927536231885,0.8902204255909167,40.0,37.5,74.69212001410432,5.063,23,street,high,3,920,2008,5,98,anticlockwise,1,0,1,0,1,0,597.5369601128345,4.0,7.0144927536231885,0.0,0.0,0,0,0,0.0,-10.57142857142857,-22.964113181504487,20.0,0,0.9820289855072464,0.0,0.0,0,2,0.05128205128205128,0.1,0.05,10.394736842105264,12.56,12.925,6,3,3,7
31,E OCON,OCO,ocon,Racing Point,f596c8,force_india,Esteban,Ocon,Esteban Ocon,,,20.0,R,9.0,,,,,Collision,0.0,0.0,2018,15,Singapore Grand Prix,Marina Bay,2018-09-16,9.0,20.0,-11.0,9,True,False,81.0,729.0,2.1972245773362196,3.0,0,0,0,1,0,clean,1,5.0,6.0,6.0,7.25,5.0,7.0,32.0,1.25,0.0,100.0,0.0,0.0,32.0,4.0,-3.202380952380953,0.0,0.7071067811865476,7.25,6.0,1.25,6.0,2.6666666666666665,6.0,1.25,0.25,14.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,8.0,2.8,26.0,6.0,2.6076809620810595,2.2380952380952372,2.0,45.0,10.285714285714286,10.571428571428571,-4.0,-14.0,-3.5,0.0,1,15,0.7142857142857143,6,0,1,0,0,0,0,1,0,211.0,0,50.0,33.33333333333333,0.6666666666666666,2.6484887678869224,7.0144927536231885,0.8902204255909167,40.0,37.5,74.69212001410432,5.063,23,street,high,3,920,2008,5,98,anticlockwise,1,0,1,0,1,0,672.2290801269389,4.5,7.0144927536231885,0.0,0.0,0,0,0,0.0,11.25,0.0,0.0,0,0.9820289855072464,0.0,0.0,0,2,0.05128205128205128,0.06923076923076923,0.026923076923076925,10.604651162790697,10.923076923076923,11.041666666666666,6,6,2,16
27,N HULKENBERG,HUL,hulkenberg,Renault,FFF500,renault,Nico,Hulkenberg,Nico Hulkenberg,,,10.0,10,10.0,,,,,+1 Lap,1.0,60.0,2018,15,Singapore Grand Prix,Marina Bay,2018-09-16,10.0,10.0,0.0,9,True,False,100.0,1000.0,2.302585092994046,3.1622776601683795,0,0,0,1,0,dirty,0,5.0,12.2,10.666666666666666,13.2,8.0,20.0,6.0,1.0,60.0,100.0,0.0,0.0,86.0,28.0,-0.0595238095238102,-0.166666666666666,4.261455150532504,10.392857142857142,10.5,-0.1071428571428576,10.666666666666666,3.0,12.2,1.0,-0.2,14.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,11.2,3.0,18.0,5.0,5.418486873657627,-3.7857142857142865,0.0,52.0,11.571428571428571,11.214285714285714,-2.0,0.5,2.3571428571428577,1.428571428571427,0,15,0.7142857142857143,6,0,1,0,0,0,0,1,0,204.0,0,50.0,33.33333333333333,0.6666666666666666,2.6484887678869224,7.0144927536231885,0.8902204255909167,40.0,37.5,74.69212001410432,5.063,23,street,high,3,920,2008,5,98,anticlockwise,1,0,1,0,1,0,746.9212001410432,5.0,7.0144927536231885,0.0,0.0,0,0,0,0.0,-1.0714285714285765,-1.1690821256038606,24.0,0,0.9820289855072464,-0.0,0.0,0,2,0.05128205128205128,0.1,0.05,10.162790697674419,11.41095890410959,11.325,6,8,8,9
14,F ALONSO,ALO,alonso,McLaren,FF8700,mclaren,Fernando,Alonso,Fernando Alonso,,,7.0,7,11.0,,,,0 days 00:01:43.001000,Finished,6.0,61.0,2018,15,Singapore Grand Prix,Marina Bay,2018-09-16,11.0,7.0,4.0,9,False,True,121.0,1331.0,2.3978952727983707,3.3166247903554,0,0,0,0,1,clean,1,6.0,16.4,15.0,15.8,12.0,19.0,0.0,-0.6,70.0,100.0,0.0,0.0,52.0,28.0,3.154761904761905,-2.678571428571429,2.5768197453450252,13.607142857142858,12.321428571428571,1.2857142857142865,15.0,1.0,16.4,-0.6,-1.2,14.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,13.8,-1.2,8.0,8.0,4.833218389437828,-3.2142857142857135,0.0,44.0,12.071428571428571,11.785714285714286,5.0,5.321428571428571,-3.071428571428571,-1.0714285714285712,1,15,0.7142857142857143,6,0,1,0,0,0,0,1,0,212.0,0,50.0,33.33333333333333,0.6666666666666666,2.6484887678869224,7.0144927536231885,0.8902204255909167,40.0,37.5,74.69212001410432,5.063,23,street,high,3,920,2008,5,98,anticlockwise,1,0,1,0,1,0,821.6133201551474,5.5,7.0144927536231885,0.0,0.0,0,0,0,0.0,14.142857142857151,-18.7888198757764,28.0,0,0.9820289855072464,-0.0,0.0,0,2,0.05128205128205128,0.1,0.026923076923076925,10.162790697674419,11.594594594594595,12.037037037037036,6,4,4,1
55,C SAINZ,SAI,sainz,Renault,FFF500,renault,Carlos,Sainz,Carlos Sainz,,,8.0,8,12.0,,,,,+1 Lap,4.0,60.0,2018,15,Singapore Grand Prix,Marina Bay,2018-09-16,12.0,8.0,4.0,9,True,False,144.0,1728.0,2.4849066497880004,3.4641016151377544,0,0,0,0,1,dirty,0,6.0,12.2,10.666666666666666,13.2,8.0,20.0,6.0,1.0,60.0,100.0,0.0,0.0,86.0,29.0,-0.0595238095238102,-0.166666666666666,4.261455150532504,10.392857142857142,10.5,-0.1071428571428576,10.333333333333334,2.0,12.4,1.8,-2.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,20.0,0.0,11.4,-1.4,6.0,8.0,3.1368774282716245,0.4523809523809525,1.0,34.0,9.214285714285714,9.785714285714286,2.0,2.5,-2.3571428571428577,-1.428571428571427,1,15,0.7142857142857143,6,0,1,0,0,0,0,1,0,222.0,0,50.0,33.33333333333333,0.6666666666666666,2.6484887678869224,7.0144927536231885,0.8902204255909167,40.0,37.5,74.69212001410432,5.063,23,street,high,3,920,2008,5,98,anticlockwise,1,0,1,0,1,0,896.3054401692518,6.0,7.0144927536231885,0.0,0.0,0,0,0,0.0,-1.2857142857142918,-1.1690821256038606,24.0,0,0.9820289855072464,0.0,0.0,0,2,0.05128205128205128,0.1,0.05,10.555555555555555,11.6,10.214285714285714,6,8,8,21
